"plz","note","einwohner","qkm","Durchschnittsalter der Bevölkerung","Siedlungsdichte in km²","Studierende je 100 Einwohner 18 bis 25 Jahre","Gesamtwanderungssaldo","Haushalte mit hohem Einkommen","Erreichbarkeit von Oberzentren","Bevölkerung gesamt"
"85302","85302 Gerolsbach",3290,58.900028,41.22,691.7,0,-2.69,28.6,37.54,3349
"86558","86558 Hohenwart",4414,52.270827,41.5,867.05,0,12.21,25.71,25.14,4504
"85305","85305 Jetzendorf",2923,21.669642,41.73,1242.56,0,-9.54,32.04,28.83,2935
"85077","85077 Manching",11251,35.683239,42.12,1037.19,0,26.85,21.85,9.88,11767
"85126","85126 Münchsmünster",2812,16.171769,42.77,768.02,0,5.91,28.93,23.64,2878
"85276","85276 Pfaffenhofen a.d. Ilm",25140,98.724414,42.27,1960.57,0,15.1,24.15,29.38,24441
"85293","85293 Reichertshausen",4910,23.64478,42.17,1508.61,0,5.92,34.19,24.54,4896
"85296","85296 Rohrbach",5615,29.696689,40.52,1336.97,0,9.18,29.77,20.12,5771
"85298","85298 Scheyern",4636,38.32298,42.2,1262.47,0,24.25,29.14,29.47,4824
"85301","85301 Schweitenkirchen",4842,53.053331,41,842.9,0,15.2,33.72,19.68,5000
"85088","85088 Vohburg a.d. Donau",7269,45.10331,41.41,1104.3,0,20.08,29.25,19.36,7669
"85283","85283 Wolnzach",10756,91.50712,42.3,1105.41,0,5.82,23.77,19.72,10997
"85290","85290 Geisenfeld",9940,88.331537,41.23,1050.66,0,14.4,28.74,19.18,11871
"85119","85119 Ernsgaden",1490,7.467944,41.23,1050.66,0,14.4,28.74,19.18,11871
"85304","85304 Ilmmünster",2356,23.080025,41.88,1303.09,0,5.59,33.12,26.39,4118
"85084","85084 Reichertshofen",7485,36.658909,41.64,1230.12,0,11.92,29.46,16.07,9897
"85309","85309 Pörnbach",2028,22.690666,41.64,1230.12,0,11.92,29.46,16.07,9897
"83123","83123 Amerang",3545,39.817314,42.48,1010.08,0,3.06,23.29,25.59,3598
"83229","83229 Aschau i. Chiemgau",5449,79.581794,47.77,1428.39,0,14.08,34.69,18.07,5541
"83547","83547 Babensham",2902,54.368917,40.3,796.82,0,-7.21,29.5,22.01,2913
"83043","83043 Bad Aibling",17050,41.482044,43.83,2479.33,0,24.33,22.26,14.43,17633
"83233","83233 Bernau a. Chiemsee",6629,26.860547,44.12,1623.39,0,12.45,21.86,18.23,6588
"83098","83098 Brannenburg",5626,33.733771,44.03,1748.82,0,0.17,25.09,15.37,5719
"83052","83052 Bruckmühl",15732,50.265419,42.8,2069.71,0,7.68,28.64,21.4,15878
"83533","83533 Edling",4199,20.063744,41.05,1574.39,0,12.31,31.91,30.27,4388
"83125","83125 Eggstätt",2784,24.359504,44.2,1477.04,0,9.26,22.64,25.95,2807
"83549","83549 Eiselfing",2883,34.866793,41.45,943.67,0,4.44,34.64,29.26,2931
"83093","83093 Bad Endorf",7906,40.191454,43.45,1932.01,0,25.78,20.41,17.53,8222
"83075","83075 Bad Feilnbach",7549,57.498956,43.2,1512.36,0,4.91,25.13,16.79,7734
"83620","83620 Feldkirchen-Westerham",10283,53.276581,42.83,1587.06,0,8.79,43.51,28.18,10468
"83126","83126 Flintsbach a. Inn",2860,31.309972,41.96,1269.71,0,13.73,23.65,15.42,2987
"83112","83112 Frasdorf",2921,32.772539,40.98,1160.59,0,5.68,24.96,15.23,2995
"83556","83556 Griesstätt",2553,29.644192,39.04,1132.37,0,-13.85,22.13,21.23,2599
"83109","83109 Großkarolinenfeld",6930,29.12434,41.64,2043.18,0,7.86,25.09,10.45,7123
"83135","83135 Schechen",4536,31.400327,41.17,1236.99,0,10.9,22.96,14.1,4677
"83088","83088 Kiefersfelden",6446,37.724772,45.8,1950,0,28.07,21.52,21.82,6662
"83059","83059 Kolbermoor",17677,19.913787,42.84,3263.06,0,14.5,22.38,9.64,18065
"83115","83115 Neubeuern",4254,16.13477,42.02,2059.62,0,4.45,31.87,11.84,4272
"83131","83131 Nußdorf a. Inn",2595,28.595936,43.06,1420.32,0,7.13,37.67,14.88,2666
"83080","83080 Oberaudorf",4872,58.359853,46,1291.94,0,22.19,21.37,20.32,4958
"83209","83209 Prien a. Chiemsee, Herrenchiemssee",9894,40.188305,46.7,2108.32,0,28.32,21.54,21.97,10309
"83134","83134 Prutting",2554,16.212289,40.2,1480.54,0,13.03,32.06,10.63,2609
"83064","83064 Raubling",11053,42.56075,43.02,1707.31,0,9.41,26.31,9.6,11163
"83083","83083 Riedering",5446,38.105785,42.24,1408.84,0,2.92,29.38,8.37,5488
"83253","83253 Rimsting",3729,19.965854,45.79,1512.45,0,29.54,34.24,22.45,3757
"83101","83101 Rohrdorf",5412,29.447152,42.31,1299.55,0,4.91,27.96,10.24,5498
"83122","83122 Samerberg",2605,33.422345,42.8,1393.63,0,28.88,26.41,18.82,2701
"83139","83139 Söchtenau",2598,25.603306,41.03,1094.24,0,1.54,25.75,15.83,2598
"83564","83564 Soyen",2707,28.920458,43.1,891.14,0,14.18,31.22,22.83,2750
"83071","83071 Stephanskirchen",9848,26.506163,44.35,2041.03,0,10.68,36.61,7.43,10113
"83104","83104 Tuntenhausen",6891,79.346697,39.47,1082.8,0,-5.44,28.97,20.02,6981
"83569","83569 Vogtareuth",3042,34.290771,40.49,1118.77,0,0.64,23.4,15.87,3101
"83512","83512 Wasserburg a. Inn",12154,18.808295,43.07,2411.91,18.87,10.2,22.25,29.87,12348
"83254","83254 Breitbrunn a. Chiemsee",1553,8.069573,45.12,977.15,0,6.1,29.33,29.58,2949
"83257","83257 Gstadt a. Chiemsee",1153,10.683608,45.12,977.15,0,6.1,29.33,29.58,2949
"83128","83128 Halfing",2627,22.817032,41.21,1099.8,0,21.22,23.5,22.07,5231
"83137","83137 Schonstett",1261,13.54505,41.21,1099.8,0,21.22,23.5,22.07,5231
"83129","83129 Höslwang",1220,16.211537,41.21,1099.8,0,21.22,23.5,22.07,5231
"83543","83543 Rott a. Inn",3669,19.589466,41.08,1459.62,0,15.78,30.17,21.62,5198
"83561","83561 Ramerberg",1338,8.113524,41.08,1459.62,0,15.78,30.17,21.62,5198
"83539","83539 Pfaffing",3854,35.37427,40.64,1075.37,0,15.02,29.51,29.65,5592
"83544","83544 Albaching",1654,18.143985,40.64,1075.37,0,15.02,29.51,29.65,5592
"82335","82335 Berg",7971,44.006377,43.04,1452.3,0,14.49,54.58,25.57,8141
"82346","82346 Andechs",3286,41.153144,42.08,1237.2,0,6.43,32.58,16.08,3424
"82340","82340 Feldafing",4248,13.699958,46.03,1342.01,0,14.91,53.94,19.67,4158
"82131","82131 Gauting",19296,56.628792,43.55,2477.51,0,10,46.7,25.89,20097
"82205","82205 Gilching",17062,31.49468,42.25,3062.4,0,16.19,43.07,26.5,17851
"82211","82211 Herrsching a. Ammersee",10008,39.901312,45.03,2262.15,228.09,8.91,41.3,19.94,10213
"82266","82266 Inning a. Ammersee",4294,27.778313,43.5,1325.84,0,16.82,53.02,28.67,4460
"82349","82349 Pentenried",816,4.379193,45.8,2498.04,0,8.65,54.05,23.83,7515
"82152","82152 Planegg/Krailling",16755,22.350668,45.8,2498.04,0,8.65,54.05,23.83,7515
"82229","82229 Seefeld",7065,34.87591,43.89,1662.98,0,-2.24,51.7,24.56,7149
"82343","82343 Pöcking",5402,24.341851,45.52,1573.83,0,-0.92,52.17,20.87,5430
"82319","82319 Starnberg",22163,63.723721,44.31,1914.77,26.55,11.66,43.11,22.05,22650
"82327","82327 Tutzing",9179,40.677375,45.73,1799.82,0,14.63,51.76,14.36,9503
"82234","82234 Weßling",5123,22.555512,42.96,1369.15,0,4.34,43.51,26.13,5299
"82237","82237 Wörthsee",4770,20.461811,43.69,1413.71,0,7.11,53.56,29.08,4921
"83352","83352 Altenmarkt a.d. Alz",4231,26.127745,43.52,1462.85,0,-5.78,27.03,24.23,4153
"83339","83339 Chieming",4678,37.699509,43.79,978.53,0,5.48,33.54,13.43,4743
"84549","84549 Engelsberg",2612,34.15716,39.91,1016.48,0,-5.42,24.47,17.85,2581
"83413","83413 Fridolfing",4121,44.336334,42.43,862.27,0,-4.62,23.51,23.32,4111
"83355","83355 Grabenstätt",4183,37.779016,44.83,1200.54,0,24.66,25.15,14.57,4298
"83224","83224 Grassau",7437,55.340593,44.87,1629.95,0,13.93,23.4,22.15,6462
"83334","83334 Inzell",4498,45.270359,45.63,1325.35,0,8.17,23.33,14.64,4527
"83417","83417 Kirchanschöring",3117,24.97193,41.32,1137.41,0,6.02,25.4,20.68,3154
"83365","83365 Nußdorf",2444,16.146845,43.55,1337.1,0,5.32,29.8,9.86,2444
"83349","83349 Palling",3393,53.876196,42.37,943.29,0,-0.3,28.46,17.64,3368
"83367","83367 Petting",2294,29.843503,41.62,944.76,0,3.92,22.13,19.1,2296
"83242","83242 Reit im Winkl",2372,71.925529,47.81,832.04,0,-1.27,32.65,36.78,2365
"83324","83324 Ruhpolding",6411,147.93183,46.61,1131.8,0,35.7,23.04,16.31,6722
"83259","83259 Schleching",1663,45.210448,48.2,1038.82,0,9.99,21.36,30.02,1702
"83530","83530 Schnaitsee",3517,61.239021,41.77,889.58,0,3.4,22.7,20.57,3527
"83370","83370 Seeon-Seebruck",1761,23.891035,44.3,1061.48,0,-7.45,30.4,24.09,4428
"83358","83358 Seeon-Seebruck",1215,10.801461,44.3,1061.48,0,-7.45,30.4,24.09,4428
"83376","83376 Seeon-Seebruck",1560,13.154885,44.3,1061.48,0,-7.45,30.4,24.09,4428
"83313","83313 Siegsdorf",8100,57.108928,45.03,1303.58,0,10.94,24.17,9.74,8230
"83362","83362 Surberg",3115,23.748528,42.35,1368.72,0,7.7,22.97,5.84,3245
"83342","83342 Tacherting",5502,50.184325,42.9,1136.29,0,1.64,26.06,23.36,5486
"84529","84529 Tittmoning",5870,72.124327,42.95,911.91,0,-1.04,27.75,16.22,5761
"83371","83371 Stein a.d. Traun",1370,3.277667,44.65,2435.78,0,6.5,22.43,17.41,20300
"83374","83374 Traunreut",2012,12.122943,44.65,2435.78,0,6.5,22.43,17.41,20300
"83301","83301 Traunreut",15125,22.942382,44.65,2435.78,0,6.5,22.43,17.41,20300
"83368","83368 St. Georgen",1436,6.766384,44.65,2435.78,0,6.5,22.43,17.41,20300
"83278","83278 Traunstein",18705,48.589091,44.47,2323.6,0,11.88,25.3,0,18944
"83308","83308 Trostberg",11229,51.735039,45.16,1642.4,0,4.89,24.29,26.53,11044
"83236","83236 Übersee",4851,30.573492,43.21,1205.28,0,2.85,23.86,16.61,4914
"83246","83246 Unterwössen",3450,40.233505,46.69,1359.07,0,18.77,21.01,25.6,3517
"83377","83377 Vachendorf",1843,9.960995,45.24,1568.84,0,9.31,25.92,11.51,6658
"83346","83346 Bergen",4786,36.95773,45.24,1568.84,0,9.31,25.92,11.51,6658
"83250","83250 Marquartstein",3172,13.41479,46.01,1696.12,0,-2.07,26.92,21.51,4345
"83132","83132 Pittenhart",1647,27.897924,41.94,966.58,0,8.27,25.06,27.97,7133
"83119","83119 Obing",3975,43.851602,41.94,966.58,0,8.27,25.06,27.97,7133
"83361","83361 Kienberg",1375,22.830233,41.94,966.58,0,8.27,25.06,27.97,7133
"83379","83379 Wonneberg",1472,18.101415,43.02,1182.78,0,6.16,29.42,13.25,9906
"83373","83373 Taching a. See",1946,26.689578,43.02,1182.78,0,6.16,29.42,13.25,9906
"83329","83329 Waging a. See",6463,58.580619,43.02,1182.78,0,6.16,29.42,13.25,9906
"83256","83256 Chiemsee",244,61.002677,0,0,0,NA,NA,53.62,0
"82347","82347 Bernried am Starnberger See",2122,24.322913,43.54,1202.66,0,10.66,39,14.18,2158
"82383","82383 Hohenpeißenberg",3780,20.439047,45.92,1647.6,0,7.49,26.36,17.15,3736
"82396","82396 Pähl",2261,34.632495,42.64,767.29,0,9.36,42.1,7.98,2350
"82380","82380 Peißenberg",12465,40.417571,43.45,2224.96,0,6.63,19.84,9.32,12364
"86971","86971 Peiting",11404,74.96098,45.06,1603.12,0,5.19,21.86,22.62,11359
"82377","82377 Penzberg",16011,25.702411,43.78,2710.36,0,7.96,24.97,22.82,16209
"82398","82398 Polling",3252,28.449092,43.77,1185.46,0,-1.24,33.98,4.68,3225
"82399","82399 Raisting",2185,21.897874,41.85,1211.52,0,20.2,28.62,11.99,2228
"86956","86956 Schongau",11645,21.300967,43.17,2090.78,0,18.72,22.37,27.75,11912
"82362","82362 Weilheim i. OB",21179,56.147994,44.5,2542.09,0,12.31,23.66,0,21534
"82405","82405 Wessobrunn",2129,51.006778,40.99,804.33,0,1.86,20.82,10.86,2146
"82407","82407 Wielenbach",3069,32.298801,42.94,1085.71,0,18.18,30.35,4.38,3190
"86987","86987 Schwabsoien",1290,16.947023,41.61,1189.57,0,-0.13,23.11,25.42,7980
"86986","86986 Schwabbruck",934,7.324081,41.61,1189.57,0,-0.13,23.11,25.42,7980
"86978","86978 Hohenfurch",1520,12.453886,41.61,1189.57,0,-0.13,23.11,25.42,7980
"86972","86972 Altenstadt",3231,18.711394,41.61,1189.57,0,-0.13,23.11,25.42,7980
"86980","86980 Ingenried",940,17.475819,41.61,1189.57,0,-0.13,23.11,25.42,7980
"86975","86975 Bernbeuren",2365,41.611641,41.46,874.25,0,-2.95,15.76,26.94,4065
"86977","86977 Burggen",1687,24.858063,41.46,874.25,0,-2.95,15.76,26.94,4065
"82392","82392 Habach",1085,12.162769,39.61,947.45,0,0.6,29.89,17.49,4994
"82395","82395 Obersöchering",1486,24.309668,39.61,947.45,0,0.6,29.89,17.49,4994
"82404","82404 Sindelsdorf",1069,17.547,39.61,947.45,0,0.6,29.89,17.49,4994
"82387","82387 Antdorf",1188,22.348041,39.61,947.45,0,0.6,29.89,17.49,4994
"82390","82390 Eberfing",1336,25.981186,41.75,1218.86,0,5.95,25.68,9.88,7063
"82386","82386 Huglfing",4607,39.270246,41.75,1218.86,0,5.95,25.68,9.88,7063
"82436","82436 Eglfing",960,16.19007,41.75,1218.86,0,5.95,25.68,9.88,7063
"82401","82401 Rottenbuch",1760,31.622164,41.42,933.33,0,-5.19,21.12,21.37,3465
"82389","82389 Böbing",1663,33.383177,41.42,933.33,0,-5.19,21.12,21.37,3465
"82402","82402 Seeshaupt",3008,34.757808,45.54,963.11,0,5.96,44.98,15.87,5541
"82393","82393 Iffeldorf",2489,27.509671,45.54,963.11,0,5.96,44.98,15.87,5541
"86984","86984 Prem",868,16.005616,42.49,786.16,0,9.45,23.08,32.49,4868
"86989","86989 Steingaden",2725,64.165047,42.49,786.16,0,9.45,23.08,32.49,4868
"82409","82409 Wildsteig",1260,47.614199,42.49,786.16,0,9.45,23.08,32.49,4868
"84034","84034 Landshut",21661,21.195358,43.63,3181.51,85.91,16.98,19.8,0,66179
"84028","84028 Landshut",11866,3.995058,43.63,3181.51,85.91,16.98,19.8,0,66179
"94032","94032 Passau",14884,8.346706,43.48,2296.49,185.75,12.42,18.29,0,49454
"94036","94036 Passau",19466,31.046172,43.48,2296.49,185.75,12.42,18.29,0,49454
"94034","94034 Passau",14349,30.458693,43.48,2296.49,185.75,12.42,18.29,0,49454
"94315","94315 Straubing",44503,68.052971,44.24,2363.01,6.01,13.67,20.99,0,45502
"94527","94527 Aholming",2278,29.418344,42.69,787.5,0,10.93,23.28,7.34,2287
"94530","94530 Auerbach",2071,24.14777,40.22,910.92,0,1.91,23.04,15.54,2097
"94505","94505 Bernried",4779,39.459929,43.28,1248.27,0,7.11,21.62,15.94,4782
"94469","94469 Deggendorf",31552,77.502491,43.71,1928.35,180.61,8.32,20.67,0,31853
"94539","94539 Grafling",2793,46.37425,42.96,816.52,0,7.95,22.05,9.11,2767
"94491","94491 Hengersberg",7104,45.854051,42.56,1057.98,0,-1.53,20.74,10.62,7171
"94547","94547 Iggensbach",2054,19.134594,43.08,829.8,0,-5.96,20.33,13.32,2014
"94550","94550 Künzing",3136,40.420052,44.33,777.89,0,14.05,21.19,20.44,3132
"94526","94526 Metten",4151,12.080407,43.46,1690.69,0,9.55,29.1,7.38,4187
"94557","94557 Niederalteich",1805,9.974589,41.78,1259.56,0,-16.28,19.26,12.32,1781
"94560","94560 Offenberg",3258,23.788257,41.96,1135.81,0,2.14,24.82,10.21,3264
"94486","94486 Osterhofen",11577,111.302627,43.93,941.61,0,12.33,19.6,14.77,11434
"94447","94447 Plattling",12225,35.883704,43.34,1472.73,0,16.02,17.65,0,12544
"94569","94569 Stephansposching",3038,44.551017,43.11,568.93,0,13.77,23.11,6.83,3051
"94577","94577 Winzer",3809,27.651015,42.29,1190.31,0,18.22,19.57,14.46,3842
"94571","94571 Schaufling",1424,25.141224,42.56,733.91,0,2.75,22.42,18.73,5459
"94541","94541 Grattersdorf",1285,25.960489,42.56,733.91,0,2.75,22.42,18.73,5459
"94551","94551 Lalling",2728,42.610172,42.56,733.91,0,2.75,22.42,18.73,5459
"94562","94562 Oberpöring",1172,17.430207,42.06,712.99,0,1.13,24.2,9.72,4423
"94563","94563 Otzing",1930,30.361187,42.06,712.99,0,1.13,24.2,9.72,4423
"94574","94574 Wallerfing",1368,20.768432,42.06,712.99,0,1.13,24.2,9.72,4423
"94533","94533 Buchhofen",893,15.799408,43.16,723.38,0,12.61,25.46,9.97,3092
"94554","94554 Moos",2165,32.308297,43.16,723.38,0,12.61,25.46,9.97,3092
"94532","94532 Außernzell",1395,24.159847,41.59,993.63,0,13.24,18.46,18.69,6194
"94508","94508 Schöllnach",4840,39.98295,41.59,993.63,0,13.24,18.46,18.69,6194
"94078","94078 Freyung",6900,48.782575,46.1,1159.52,0,4.74,20.47,37.25,6955
"94481","94481 Grafenau",8391,63.78399,44.54,977.1,0,7.03,19.74,40.52,8255
"94143","94143 Grainet",2392,42.817793,41.03,883.09,0,6.67,15.04,40.74,2398
"94545","94545 Hohenau",3390,43.444889,43.34,863.87,0,-8.12,19.61,42.31,3326
"94118","94118 Jandelsbrunn",3369,42.573858,41.68,661.4,0,5.71,19.7,35.42,3327
"94151","94151 Mauth",2313,84.172564,45.68,815.41,0,-10.1,14.76,46.79,2277
"94089","94089 Neureichenau",4323,59.396819,43.17,758.2,0,1.4,17.52,38.61,4300
"94160","94160 Ringelai",1981,16.367844,43.8,1036.26,0,2.58,19.06,36.47,1936
"94133","94133 Röhrnbach",4478,40.691495,42.95,822.12,0,-4.55,21.33,24.33,4394
"94163","94163 Saldenburg",1952,28.062218,43.8,813.81,0,3.12,18.33,27.53,1923
"94566","94566 Riedlhütte",1653,4.087151,46.24,950.81,0,-19.55,21.53,47.11,2864
"94568","94568 Sankt Oswald",1334,48.406376,46.24,950.81,0,-19.55,21.53,47.11,2864
"94556","94556 Neuschönau",2266,39.05837,42.33,817.34,0,-4.52,19.57,46.8,2214
"94518","94518 Spiegelau",3937,47.218581,47.36,960.95,0,9.73,19.81,46.66,3904
"94065","94065 Waldkirchen",10290,80.084251,42.9,1024.06,0,0,16.6,28,10244
"94572","94572 Schöfweg",1287,19.110208,44.58,823.52,0,-1.18,19.35,34.86,7642
"94548","94548 Innernzell",1638,22.117684,44.58,823.52,0,-1.18,19.35,34.86,7642
"94513","94513 Schönberg",3916,32.831527,44.58,823.52,0,-1.18,19.35,34.86,7642
"94536","94536 Eppenschlag",1014,17.074924,44.58,823.52,0,-1.18,19.35,34.86,7642
"94158","94158 Philippsreut",713,14.417409,42.46,888.37,0,0,17.49,43,3164
"94146","94146 Hinterschmiding",2540,38.974585,42.46,888.37,0,0,17.49,43,3164
"94169","94169 Thurmansbang",2320,32.988272,45.61,713.72,0,17.44,16.12,28.1,3498
"94579","94579 Zenting",1137,22.203567,45.61,713.72,0,17.44,16.12,28.1,3498
"94157","94157 Perlesreut",2801,29.743062,43.23,861.66,0,-7.89,20.56,30.46,3674
"94142","94142 Fürsteneck",900,10.439326,43.23,861.66,0,-7.89,20.56,30.46,3674
"94145","94145 Haidmühle",1338,56.791254,0,0,0,NA,NA,57.84,0
"93326","93326 Abensberg",12774,60.313529,40.73,1613,0,7.37,20.92,29.26,13034
"93077","93077 Bad Abbach",11471,56.102332,41.83,1595.96,0,10.3,24.15,14.86,11742
"93309","93309 Kelheim",15316,120.800793,43.71,1515.36,0,14.67,20.56,26.58,15750
"84048","84048 Mainburg",14027,61.612465,40.44,1591.26,0,10.34,27.42,29.6,14405
"93333","93333 Neustadt a.d. Donau",12677,138.634347,41.73,873.78,0,9.18,21.54,31.93,13070
"93351","93351 Painten",2189,36.746662,42.27,1001.77,0,-1.36,28.01,27.73,2199
"93339","93339 Riedenburg",5449,100.512692,43.58,746.64,0,16.51,23.35,33.66,5572
"93352","93352 Rohr i. NB",3244,54.240763,44.11,657.34,0,12.95,24,27.16,3244
"93343","93343 Essing",975,17.289735,44.59,1430.77,0,12.17,23.15,26.83,5177
"93346","93346 Ihrlerstein",4155,23.007809,44.59,1430.77,0,12.17,23.15,26.83,5177
"93342","93342 Saal a.d. Donau",5283,43.892299,43.46,1058.08,0,15.88,27.92,21.91,6927
"93356","93356 Teugn",1597,16.278204,43.46,1058.08,0,15.88,27.92,21.91,6927
"84097","84097 Herrngiersdorf",1181,25.122801,40.87,800.81,0,12.36,23.27,22.29,8576
"93345","93345 Hausen",2035,34.550594,40.87,800.81,0,12.36,23.27,22.29,8576
"84085","84085 Langquaid",5254,56.638133,40.87,800.81,0,12.36,23.27,22.29,8576
"93354","93354 Siegenburg",4657,42.003195,40.95,885.31,0,13.17,22.22,29.46,8807
"93359","93359 Wildenberg",1318,18.178361,40.95,885.31,0,13.17,22.22,29.46,8807
"93348","93348 Kirchdorf",879,16.531697,40.95,885.31,0,13.17,22.22,29.46,8807
"93358","93358 Train",1786,10.080093,40.95,885.31,0,13.17,22.22,29.46,8807
"84091","84091 Attenhofen",1350,31.315404,41.86,678.54,0,4.9,25.32,29.07,6729
"84106","84106 Volkenschwand",1678,29.234805,41.86,678.54,0,4.9,25.32,29.07,6729
"84094","84094 Elsendorf",1996,32.633362,41.86,678.54,0,4.9,25.32,29.07,6729
"84089","84089 Aiglsbach",1662,39.765085,41.86,678.54,0,4.9,25.32,29.07,6729
"84166","84166 Adlkofen",3830,47.884629,42.87,872.15,0,27.58,26.91,12.62,3880
"84032","84032 Landshut, Altdorf",20551,26.526931,43.36,2174.17,0,-2.27,24.13,7.07,11036
"84155","84155 Bodenkirchen",5268,62.105132,42.28,798.34,0,-1.54,19.55,24.49,5209
"84172","84172 Buch a. Erlbach",3475,26.713904,42.19,1303.77,0,2.53,34.43,16.5,3562
"84174","84174 Eching",3737,30.173605,40.77,1072.87,0,4.26,32.57,10.61,3756
"84030","84030 Ergolding, Landshut",14805,40.525784,43.21,1698.89,0,8.15,27.55,6.35,11774
"84051","84051 Essenbach",11118,83.547538,41.34,1099.72,0,11.59,21.14,10.7,11478
"84144","84144 Geisenhausen",6476,62.278908,41.62,1108.31,0,31.52,21.4,15.71,6757
"84098","84098 Hohenthann",3848,68.305306,40.39,738.99,0,21.09,26.52,18.01,3936
"84036","84036 Landshut",22204,71.002359,40.33,1289.4,0,7.63,28.32,10,5245
"84088","84088 Neufahrn i. NB",3815,38.694185,43.41,842.59,0,12.8,23.3,24.14,3906
"84100","84100 Niederaichbach",3636,34.099581,41.24,1036.1,0,33,19.79,15.92,3788
"84076","84076 Pfeffenhausen",4704,71.752481,42.46,771.03,0,12.15,22.87,22.79,4773
"84056","84056 Rottenburg a.d. Laaber",7653,90.199923,43.21,879.47,0,8.98,21.87,27.25,7681
"84184","84184 Tiefenbach",3625,24.71488,42.75,1284.23,0,8.62,35.78,9.1,3713
"84137","84137 Vilsbiburg",11152,69.064153,42.87,1257.89,0,12.29,21.21,24.31,11309
"84186","84186 Vilsheim",2395,21.734565,41.29,1034.16,0,2.11,20.19,16,2370
"84079","84079 Bruckberg",5106,51.129174,42.5,1005.21,0,17.68,25.91,15.04,5203
"84061","84061 Ergoldsbach",7404,57.028555,41.78,1051.37,0,9.34,21.23,20.87,9311
"84092","84092 Bayerbach bei Ergoldsbach",1737,25.430172,41.78,1051.37,0,9.34,21.23,20.87,9311
"84101","84101 Obersüßbach",1714,23.609184,41.11,928.06,0,-1.31,25.88,15.49,7634
"84107","84107 Weihmichl",2443,32.128273,41.11,928.06,0,-1.31,25.88,15.49,7634
"84095","84095 Furth",3407,20.985788,41.11,928.06,0,-1.31,25.88,15.49,7634
"84187","84187 Weng",1374,15.658251,40.97,964.72,0,24.08,24.43,14.38,5689
"84103","84103 Postau",1626,34.833239,40.97,964.72,0,24.08,24.43,14.38,5689
"84109","84109 Wörth a.d. Isar",2440,4.843914,40.97,964.72,0,24.08,24.43,14.38,5689
"84168","84168 Aham",1932,37.990947,42.55,688.05,0,-2.18,22.33,19.81,6435
"84178","84178 Kröning",1963,39.632928,42.55,688.05,0,-2.18,22.33,19.81,6435
"84175","84175 Gerzen",2602,39.752397,42.55,688.05,0,-2.18,22.33,19.81,6435
"84169","84169 Altfraunhofen",2065,24.24237,41.23,898.31,0,9.53,29.7,18.52,2939
"84171","84171 Baierbach",794,16.780867,41.23,898.31,0,9.53,29.7,18.52,2939
"84149","84149 Velden",6467,49.423618,41.96,909.12,0,2.69,22.4,26.83,8932
"84189","84189 Wurmsham",1316,28.16351,41.96,909.12,0,2.69,22.4,26.83,8932
"84181","84181 Neufraunhofen",1056,17.990259,41.96,909.12,0,2.69,22.4,26.83,8932
"94529","94529 Aicha vorm Wald",2410,20.399773,40.55,845.83,0,13.54,19.8,20.02,2437
"94501","94501 Aldersbach",8321,83.399614,42.99,784.1,0,-0.71,20.98,31.18,4221
"94072","94072 Bad Füssing",6639,55.672399,51.73,989.27,0,23.95,21.97,32.14,6805
